GUID String;ClassID;Omschrijving
{BEAFA3CF-7655-4FAB-AB56-72A4AF0DA3DD};TRIAL_EXPRTFLD;Onderzoek exportvelden
{A2968E54-102A-422F-9250-914CC918091F};TRIAL_FPRMOD;Financiële afhandeling van onderdeel
{06935C7E-253E-433D-8CBE-5DD22F04020A};TRIAL_GROUP;Deelnemersgroepen
{F3B3658D-4366-4B6E-A970-F224E6BE1225};TRIAL_INCMET;InclusiemethodeLogic
{33C83CB6-1137-4446-A9AC-39543A3E0C86};TRIAL_LOCLNK;Onderzoek locatie link
{2811042B-7244-467C-8BAA-9D5DCD019B08};TRIAL_METINGDATA;Onderzoek metingen gegevens
{14ED7F74-530F-44EA-979F-607147BF887B};TRIAL_NEXTPHASEOPT;Volgende fase startmanieren
{ACE305DB-7347-4C90-AD8A-49BEB9891C1C};TRIAL_PARAM;Onderzoek parameter
{152A1DFE-96E1-46C4-85CC-E9EA4CDF0D1C};TRIAL_PARAMOBJ;Trial parameters als object
{464F3ACE-28EB-4FD9-B8C2-262432E666A9};TRIAL_PARCONT;Mogelijke deelnemer
{0397B834-41F1-4B82-9BE2-B110108D74F6};TRIAL_PARSTAT;Deelnamestatus
{F54A7D9D-196A-489B-A985-DEFD0A71D673};TRIAL_PARTFILT;Deelnemer filter input
{1EA3381A-8FB1-4B5A-8C87-270CF4C49287};TRIAL_PARTICIPANT;Onderzoekdeelnemers
{74D10DD3-0E97-418F-93E2-B5FEAFBBED31};TRIAL_PATCOL;Onderzoek patiënt verzameling definitie
{2545AD66-C196-4F73-B438-34228CF6D802};TRIAL_PATCOLDEF;Onderzoek patiënt verzameling definitie
{F426AA8E-D366-4EBC-AFBB-1D0550143661};TRIAL_PATSOU;Deelnemer source
{765BE321-60DA-4BC7-A653-DCAF684AFF4D};TRIAL_PDDATAPA;Voorgedefinieerde onderzoekselement parameter definities
{D746EF3C-4FDA-464D-AE02-B2289D519EA1};TRIAL_PHASE;Onderzoekfasedefinitie
{373B3DB1-8A33-45FC-9E3A-51D6F67959E6};TRIAL_PHASEGROUPJOIN;Fasegroeplink koppellogic
{19D5B257-A12F-4C6D-BE8C-90876240660B};TRIAL_PHASEP;Onderzoek fases
{4FBF4A8B-3692-499B-97AA-030A9965A398};TRIAL_PPCS;Deelnemer opruiminstelling
{02273C01-3A04-4A25-B248-233288AC6D30};TRIAL_PRDADESET;Onderzoekelementset logic
{08645220-4B6B-4D30-B768-30AA89AD372C};TRIAL_PRDATADEF;Voorgedefinieerde onderzoekselement
{B07F48D3-45AC-449C-A013-FCB04D0777A1};TRIAL_PROG;Voortgang item
{B36AEAAE-B367-494C-BE9D-41A96281B798};TRIAL_PSEUDO;Blindering protocollogic
{21920329-3025-47C7-A350-673BCCED55B1};TRIAL_RESULT;Trial resultaat
{D54E1D1A-3710-4AA9-B8F3-B8D33B626FB2};TRIAL_SIDEEFFECT;Bijwerkingen
{278AC4BA-99BE-4157-86CE-BD5E22ACECBB};TRIAL_SIMODTY;Simpele orderlink type
{42910425-F490-464F-8A79-E0FD0C2ABE52};TRIAL_SIMORDL;Research order
{589FCCEE-7E0F-4C2A-A719-5ED525F0424F};TRIAL_SIMPAR;Onderzoek patiënt verzameling definitie
{305AD224-9CE4-47D2-BF84-D679701BCCCE};TRIAL_SMODE;Signaleren
{1513EDA9-2047-4786-96F3-7894B61CDC9E};TRIAL_SOLDEF;Research order definities
{5B334289-ECB2-4E98-B980-A135729C5D59};TRIAL_SOLPAR;Research order parameters
{A65E3E16-83C8-4810-870D-C55C471C8386};TRIAL_SORDPARD;Research order parameterdefinities
{1C53EECC-AE18-46D7-99A1-04C0FBFEADC5};TRIAL_SPECLNK;Onderzoek specialisme link
{BB6E377E-6139-4256-A4ED-092DB231EBD7};TRIAL_SRCHSTATE;Zoekstatussen
{3B4E07B1-BB4D-44A5-A212-79DF1A5613A0};TRIAL_SVAFTER;Zoeken na
{585BBD52-D366-44CF-840B-68C3D9194E61};TRIAL_TEMPGROUP;Standaardgroep voor onderzoekstype
{6473815F-5716-422A-A279-1D07ACAE028B};TRIAL_TKFCOL;Posities van collectie
{6C8367AA-919D-4AA0-8DAD-14A28699C663};TRIAL_TRIAL;Onderzoek
{88FB0989-C9CA-4D07-A3CB-05462821E672};TRIAL_TRIALCAT;Onderzoek categorie
{F059B80B-0EC1-45ED-8564-D18AD3E13CCC};TRIAL_TRIALREGNUM;Onderzoek-identificatienummers
{252A852F-C2E2-4977-ACB8-33E1981F7835};TRIAL_TRPATP;Deelnemer probleem type logic
{1216939C-ED72-4DF1-A82C-FA40AB780FCF};TRIAL_TRPRO;Deelnemer probleem logic
{C5688CB0-7901-4392-9C79-6FCD746705A7};TRIAL_TRRLE;Onderzoek rol
{B0541D66-5ABD-4F9C-BE7C-4B06E79F6F99};TRIAL_TRTYPE;Onderzoek-identificatienummer types
{23FA207B-E8C6-4C82-8503-5AE3F720C113};TRIAL_TSTATE;Onderzoek statussen
{676482E7-97E4-4976-9503-C33A504F3374};TRIAL_TYPE;Onderzoektype
{161BFE79-CD39-461F-AA86-78A9B16BD870};TRIAL_UNIREASON;Standaardreden logic
{8153C304-8F08-404B-8BFD-DE0BE73C2E97};TRIAL_UNISUP;Toegestane standaardredenenen
{89582145-592E-433D-8284-2A70DA3F797A};TRIAL_USINRL;Gebruiker rol koppeling
{5E4BCB21-402C-4B9F-9380-2A680FF2F11D};TRIAL_VISITD;Momentdefinitielogic
{DDE9EAD4-E7A0-4D62-9457-1CC3E74FBBB2};TRIAL_VISITP;Onderzoek moment
{FCDEB6B5-1861-4115-84F9-5AE4C5D5B382};TRIAL_VISITPD;Momentonderdeeldefinitielogic
{1B88A67E-DB7A-4A9E-B952-8EAF8674B9EE};TRIAL_VISITPR;Momentonderdeellogic
{FFF371F7-53BF-46C1-951A-5A835EF742FB};TRIAL_VPAFTER;Zoek momentonderdeel na
{409826D2-CEFB-4393-8DBB-524D8245EECC};UITSLAG_BRON;Uitslagen bron
{84CBDDD9-4949-45DA-8219-FE0E0E43C962};UITSLAG_ONDERZOEK;Uitslagen onderzoeken
{69BDF946-119A-4A04-AB8A-5EBCDC696059};UITSLAG_VERSLAG;Uitslagen onderzoeken
{0638D21F-A87F-458D-B3CA-BF4F11A9AD02};UITSLAG10_PA_OND;Uitslagen10 onderzoeken
{39BC5A9A-AE9D-4EEA-9B33-47C89D35464D};UITSLAG10_PA_VERR;Verslagen10
{9CB78E26-D0DC-4F4C-A10A-7EF65651BD24};UITSLAG11_PA_OND;Uitslagen11 onderzoeken
{8BDAC689-736A-4A5E-8096-C8726D827554};UITSLAG11_PA_VERR;Verslagen11
{4F2263A5-C534-4B2A-9EF7-852C5A0C86E4};UITSLAG4_PA_OND;Uitslagen4 onderzoeken
{85013B29-7218-42D1-8BBA-A2A6982DF0EF};UITSLAG4_PA_VERR;Verslagen4
{5163241A-433F-477F-A2A3-6F4546955C95};UITSLAG5_PA_OND;Uitslagen5 onderzoeken
{CADAF72F-BC51-450A-96D7-7F06BEC6E741};UITSLAG5_PA_VERR;Verslagen5
{022A07A3-E0A3-4373-B012-1E1176018216};UITSLAG6_PA_OND;Uitslagen6 onderzoeken
{CCF58F36-2E34-4C67-896B-CBC9077670C6};UITSLAG6_PA_VERR;Uitslagen6 onderzoeken
{B274C1E8-7BCB-4C72-B201-F15C9FE570D5};UITSLAG7_PA_OND;Uitslagen7 onderzoeken
{5746EDA2-73C0-4099-AA3E-7F27D4580602};UITSLAG7_PA_VERR;Verslagen7
{685BB951-9AE6-4A4E-B5CA-CE54DF06B974};UITSLAG8_PA_OND;Uitslagen8 onderzoeken
{06C822CB-A214-47B3-AF34-8AA93240A696};UITSLAG8_PA_VERR;Verslagen8
{1D2A90C3-E6A8-4639-8318-EDD648DC626E};UITSLAG9_PA_OND;Uitslagen9 onderzoeken
{CE2C83ED-6854-4E7A-8697-E68FEB3AFE20};UITSLAG9_PA_VERR;Verslagen9
{75D6DC1A-6F18-410C-9623-E43913641B80};UNIBOOM_BDNDLINK;Koppeltabel om te bepalen welke nodedefinities bij een boomdefinitie horen
{16641645-BE55-48EC-A0BC-BCF31B827816};UNIBOOM_BOOMDEF;Bevat de boomdefinities
{BA07B3E9-5A74-45E1-851E-43818C0F7CB8};UNIBOOM_BOOMTYPE;Boomtypen
{81FC49D8-BDA9-4191-A0BB-6F9DB47ECF7D};UNIBOOM_FILTERDEF;Filterdefinities
{6E7DA337-E420-424B-995F-A13FC7F5D125};UNIBOOM_KLSELECTEER;Mogelijke waardes voor het veld Selecteerbaar in een nodedefinitie
{1B1B7DAC-F83C-44AC-9B55-8C9BF6227C98};UNIBOOM_NODE;Bevat alle nodes voor de aanvraagboom
{7063768F-6E84-46AD-8732-94E133A61E26};UNIBOOM_NODEDEF;Bevat de boomdefinities
{120802C4-9939-4B79-8ABD-F60552F5861B};UNIBOOM_NODEFILT;Bevat de filters om bepaalde nodes niet tonen in de aanvraagboom
{A69CCA29-3193-4299-B4B3-3E798B78A1FB};UNIBOOM_NODEGROUP;Aanvraaggroepen
{A714141C-02C8-4BA8-8F31-4CCF4BC69660};UNIBOOM_NODEMIRROR;Bevat verwijzingen naar nodes die meerdere malen voorkomen in een aanvraagboom
{E8C1FC6D-45EC-4F43-A53D-3B288594202E};UXLOG_APPEVENT;Applicatiegebeurtenissen
{3A4DE81E-411A-4A67-9265-205A52CB9EB9};UXLOG_CUSTOMEVENT;Overige gebeurtenissen
{A1D118E3-AF75-4345-8522-D44331A57A63};UXLOG_CUSTOMEVTYPE;Overige gebeurtenistypen
{64D70792-0527-4BC7-A724-D2C424640793};UXLOG_ELEMENT;Elementen
{05FBCEF2-5853-4932-99CE-A742EF67631B};UXLOG_ELEMENTXML;Elementen
{66CE92B1-DA3C-4940-B309-A0C471D4F85F};UXLOG_ENVIRONMENT;Omgevingen
{CB287026-7482-4C88-9E93-4D70C5AF8F06};UXLOG_KEYEVENT;Toetsaanslagen
{B452E24C-9533-444B-B48F-16CF93DA3302};UXLOG_MCLICKEVENT;Muisklikken
{42A1856C-5355-4362-AAB8-78C325181C5E};UXLOG_MWHEELEVENT;Scrollacties
{E0E44DFC-F93D-4E6C-83BE-F0C69D4182DA};UXLOG_PATCONT;Patiëntcontainerwisselingen
{8CF3DC49-3B5B-4F8B-A9B4-0F3E25A87A95};UXLOG_PATEVENT;Patiëntwisselingen
{DF093565-9B94-442B-A7E2-38F5BE1B0B70};UXLOG_SESSION;Sessies
{85534244-38FD-45E4-B3A0-684683E7960F};UXLOG_SESSIONSTART;Sessiestatussen
{D8FD96D3-D7C9-411E-A142-4AECAE2AB791};UXLOG_SESSIONSTATS;Sessiestatistieken
{E78A87A8-0037-4BA6-A41E-909B2C0ECFA6};UXLOG_SESSIONSTATSVW;Sessiestatistieken
{1B25073C-376E-4F33-9B08-7907042D296A};UXLOG_SESSIONUSER;Gebruiker
{DF00A218-1B41-4957-AC54-BD8AF1C565EF};UXLOG_SESSIONVIEW;Schermen
{4091EA38-95AB-45BE-8B97-8EA872D63579};UXLOG_SESSIONWINDOW;Vensters
{E3F6C63F-B80F-46D8-9A06-857ADD0785B6};UXLOG_SESSIONXML;Sessies
{AA20FD6E-0EED-49D5-93D6-355A0833D1F7};UXLOG_THEMEEVENT;Themawijzigingen
{41E9BC04-58DC-4A80-AF34-35E53372533A};UXLOG_TOUCHEVENT;Aanrakingen
{D960C511-288D-450D-8367-7E2B6D26308F};UXLOG_USEREVENT;Gebruikergebeurtenissen
{3EF5804C-E279-4FC7-A828-B911DFA35AD5};UXLOG_USERINPUTEVENT;Invoer
{1A040939-F959-4723-8520-B47A9270CF41};UXLOG_VALEVENT;Validatiewijzigingen
{A297670B-E3E8-4631-9AF0-3EE113F8DC28};UXLOG_VALMSG;Validatieberichten
{E93281FA-5252-4D88-99C2-04074A95795E};UXLOG_VALMSGXML;Validatieberichten
{68F72B28-3551-4324-B8AC-392328971367};UXLOG_VIEW;Schermen
{5A8034FC-81BE-4A92-8850-2BAF72229878};UXLOG_VIEWEVENT;Schermgebeurtenissen
{9EC09A5A-F392-4DE4-A7FD-EE9A445508F6};UXLOG_VIEWXML;Schermen
{D22CF53C-6478-4232-A017-4A6E0CBD1CB8};UXLOG_WINDOWEVENT;Venstergebeurtenissen
{0C2338E6-00A2-4278-A358-7C857A88258A};UXLOG_ZOOMEVENT;Zoomwijzigingen
{2F646932-1CD4-4E44-B9A3-2E6863C58D97};VALUE_DERIVATION;ValueDerivationLogic
{E204F011-5EBC-430E-B564-FBF7244EB55F};VALUE_DERIVATYPE;ValueDerivationTypeLogic
{8E6A21F0-543B-4CEF-B969-E8EF516DA689};VERSION_ACTIVE;ActiveVersion-Logic
{74AA44E1-B32A-4947-A44D-465B88D33A35};VERSION_INTSTATE;InternalVersionVersion-Logic
{A4A326A7-65DB-4789-AF1C-C4E714FECBFF};VERSION_STATE;InternalVersionVersion-Logic
{05A9623D-93E9-44CF-B1AB-DDB2E96E0201};VERWIJZING_BRIEFLOC;Opslaglocatie verwijsbrief
{7D8F3636-AB3B-4CB0-89AD-038A118ED22B};VERWIJZING_SOORTVERW;Soort verwijzer
{59B074ED-4718-4C45-ABEB-343ED28B91ED};VERWIJZING_STATUS;Status van de verwijzing
{7F8AFD47-134E-4271-A6F3-A71E2530F995};VERWIJZING_TYPEVERW;Type verwijzing
{4B1C1B95-9335-4B6D-9174-8BB43A466BF4};VPK_ACATNEW;VPKActiviteitCategorieNew
{EF9D0C2B-6E31-4E99-9773-DA3B2CD4FB65};VPK_ACLOG;Activiteitcreatielog logica
{591B5295-4AC2-4117-B381-58AA47ED8C64};VPK_ACTIV;Verpleegkundige activiteiten logica
{BCBA65DB-7D97-4094-8032-B602AB7EF741};VPK_ACTIV_OLD;VPKActiviteit
{FD81B81A-D1D3-43A4-93AC-D99D63095A02};VPK_ACTIVITYPE;VPKActivityType
{6A791E63-563C-4CCD-8FF3-D4C8144FFDA2};VPK_ACTX;VPKAgendaInstellingContext
{DF55640E-6685-4332-9DB6-B5B02FEB22BB};VPK_AFDELINGKOPPEL;Afdelingkoppeling logica
{69F04FCC-C008-4BA4-9CC9-34C5C8B943EB};VPK_AINST;VPKAgendaInstelling
{1732B282-1DDA-476B-89E1-2267C301A726};VPK_APMLOREG;Activiteitenplanmutatie-gekoppeldobjectregistratie logica
{53DA3C68-2805-46C4-86C4-EAC8A29CC885};VPK_APMUTATIE;Activiteitenplanmutatie logica
{33080E94-CC00-46F5-A400-E5E0FC28D095};VPK_CAVIEW;Activiteitenweergave logica
{AC6EA399-99CA-4AE1-8304-131A66E318F1};VPK_CAVIEWITEM;Activiteitenviewitem logica
{68C88EA1-0E3E-4E57-B5FC-CBAD694AB96D};VPK_CHOICEITEM;Keuzeitems logic
{8B77F059-4DE2-4D44-8DC6-5D1B3894C613};VPK_CHOICEITEMTYPE;Keuzeitem-type logica
{FE71C24F-061E-4B97-9017-D37FEBADB854};VPK_CPVIEW;Problemenweergave logica
{020EC3A8-9016-4685-B990-D32946107C78};VPK_CPVIEWITEM;Problemenviewitem logica
{2CDAD98E-5348-4A07-B8DA-009EA5A8C17D};VPK_DATAIMP;Dataimport logica
{BBE7D2A5-F332-40F0-B852-CFA2441B2B52};VPK_DAYINFO;Dag-info logic
{FD4C57ED-681D-40BD-80AB-FE9007BD8EDA};VPK_DEFACTIV;Activiteitsstatus logic
{2DCE0750-DFDA-4E58-925C-DB7EEC502183};VPK_DEFSOURCE;Definitiebron logica
{9B83EE01-AA35-47D9-A287-82DBF95BCCC1};VPK_DEFSRCTYPE;Definitiebrontype logica
{BD09CC65-3014-4FC8-A5C8-10CAF081DCBC};VPK_DIENST;Dienst logica
{25000917-E05C-4095-89CB-0E101E0AFB05};VPK_DOEL;Doel logica
{7BD62BC1-4E2B-47D2-8C72-A05DC263991E};VPK_DOEL_B;Basis doelsjabloon logica
{1BD5EB84-F8CC-4F17-B117-5059D63F08B3};VPK_DOEL_G;Generiek doelsjabloon logica
{A8651502-2E68-4EF7-8053-22EFB7AE5DAB};VPK_DOEL_P;Patiënt doelsjabloon logica
{89700F46-8F61-4AD5-99AD-573EE3BF2AA1};VPK_DOELREG;Doelregistratie logica
{BEA1D2EE-A555-430B-9FB8-C54E782D86DA};VPK_DPLAN;Dienstplanning logica
{1695453D-7EE2-4369-BEE5-C0752FAF00DD};VPK_DTOEWN;Dienstoewijzing logica
{87553A90-4CAB-4BE2-A932-904950DB0907};VPK_FAVMRK;Favoriet markeringen logic
{2062383A-D2E1-466D-98F8-7C7C33F97C5F};VPK_GILINK;Doelinterventiekoppeling logica
{BB92A26D-5DF3-42C1-A656-467665CBEA06};VPK_GRNURSREPO;Gegroepeerde rapportage
{37811CD8-E516-4172-9C55-B16AB9BF5489};VPK_GRPINDICAT;Gegroepeerde indicator logica
{AB5E5D69-C0BA-4846-A781-6492B0142E7A};VPK_GSGLINK;Doel-subdoel koppeling logica
{232B0E00-6B17-4E52-838D-0106ACA481A2};VPK_IMPLOG;DataimportLog logica
{FE6C8082-9525-4565-907D-67632070A336};VPK_INDICATOR;Indicator logica
{BD90836F-C93C-496E-B422-E05C998D25CC};VPK_INDICATOR_B;Basis indicatorsjabloon logica
{8F9A7983-0EBA-4541-BE4F-2DE96459F950};VPK_INDICATOR_G;Generiek indicatorsjabloon logica
{21D1430C-971E-47E5-AE14-B1F62D5D42A1};VPK_INDICATOR_P;Patiënt indicatorsjabloon logica
{26632D16-F948-4E6F-BB7E-9739C98F54EA};VPK_INDICATORSCORE;IndicatorScore logica
{BD14B1DB-3821-41BD-BEE8-6614D5B2DAA1};VPK_INDICATREG;IndicatorRegistratie logica
{7977AD8F-9A24-45CD-8BED-769253A45BA3};VPK_INTACTIV;Interventie activiteiten Logica
{1B38D275-83B4-4C1E-9703-F457D68D8985};VPK_INTERV;Interventie logica
{75DD3E65-3D71-4CBD-8378-12D72DFC9C7E};VPK_INTERV_B;Basis interventiesjabloon logica
{C671EB93-EA3D-4A5C-87DF-6443FE4BF1A0};VPK_INTERV_G;Generiek interventiesjabloon logica
{7A1EBC32-96D4-4A62-B5A9-C0702BB78EF7};VPK_INTERV_P;Patiënt interventiesjabloon logica
{E7954D62-00AF-4A54-8CEA-D94D22EFD9B1};VPK_INTREG;Interventieregistratie logica
{D8513A91-5231-4524-857A-9A1E931F6010};VPK_MPCCTX;VPKMetingParameterCategorieInstellingContext
{A561D618-9F5D-4F38-8AAB-F7FAC42C1043};VPK_MPCINST;VPKMetingParameterCategorieInstelling
{E32600F2-D4A0-4DBD-A678-6E6AD2F5C7B1};VPK_MPCTX;VPKMetingParameterInstellingContext
{5F56CD97-EC75-4EBE-9047-555DC9716542};VPK_MPINST;VPKMetingParameterInstelling
{D57C378C-2CB7-4468-ABA2-89291EE73A1E};VPK_MSACTIVITY;Mijn dienst activiteit logic
{58E540D3-96FF-4B20-892E-06BE812E4458};VPK_MSANNOTATION;Mijn dienst aantekening logic
{8D285C46-96A0-4193-BDC3-B3BC49FA2691};VPK_MSBEDOCCUPATION;Mijn dienst bedbezetting logic
{5B80CC62-EC8B-4D09-A83F-F666B19238B7};VPK_NOTE;Opmerkinglogic
{C740F07A-989C-4ED0-85C1-35293CDF3399};VPK_NOTE_G;Generieke opmerkingsjabloonlogic
{ABA79111-7BE1-42E4-A263-7FF9A8528AAC};VPK_NOTE_P;Patiënt opmerkingsjabloonlogic
{D3131E99-86F0-4F4C-BFEC-98BC42C3FE6A};VPK_ODCCTX;VPKOrderDefinitieCategorieInstellingContext
{B1711CBF-674E-4409-B792-12CC638D9AA8};VPK_ODCINST;VPKOrderDefinitieCategorieInstelling
{6F5D4459-9953-40B5-BA9E-25A6690F707E};VPK_ODCTX;VPKOrderDefinitieInstellingContext
{73B020BE-9996-479E-A68B-D9AC4B2B9985};VPK_ODINST;VPKOrderDefinitieInstelling
{95A992B0-9789-4980-A279-A89930CE59E7};VPK_PCKOPPEL;Probleemcategoriekoppeling logica
{952C7D7C-7A57-4C40-9CE5-D4C0C2BF1104};VPK_PGLINK;Probleemdoelkoppeling logica
{DE1937B7-478F-4EDB-9354-0D43321376E4};VPK_PLAN;VPKActiviteitenplan
{3B81BC5F-57D1-4ACD-AC94-A857602F07EC};VPK_PLANCAT;VPKActiviteitenplanCategorie
{318080A6-782F-48A4-BB29-08B4D93DCBC2};VPK_PLANSJAB;VPKActiviteitenplansjabloon
{FBE17B31-2C3F-416E-9C8E-F61F867AC545};VPK_PRBCAT;Probleemcategorie logica
{1AC23A2E-F2AD-421A-9D80-1CB30CC7EF33};VPK_PRBREPGRP;Groepeerobject voor rapportages
{723BBAFB-EA5A-440F-8BC3-DCB6C504AB1D};VPK_PROB;Verpleegproblemen logica
{CA1F3085-69CE-4FBF-9635-B0B17AAF3949};VPK_PROB_B;Basis probleemsjabloon logica
{8CFE2969-F45C-41CB-A6DA-7173631F74B7};VPK_PROB_G;Generiek probleemsjabloon logica
{2BDBB574-9C91-4939-AE20-DA6A60BCFD41};VPK_PROB_P;Patiënt probleemsjabloon logica
{104EE260-F323-4E72-A510-CE7B44ED149A};VPK_PROBANSLINK;Beantwoording en probleemregistratie link logic
{99AEF019-C60C-4D8D-8F87-6E2F04A3EC21};VPK_PROBANSWERS;Verpleegprobleem beantwoording logic
{4F50344D-C58A-42D1-B4A2-2156985610F8};VPK_PROBCHOICEITEM;Probleem keuzeitem logic
{72C1FA7F-ABBE-4FB4-A74D-85CA7F94BE72};VPK_PROBCHOICEITM_B;Basis keuzeitemsjabloon logic
{CE2249D5-8702-46BD-98DC-28C22D68570B};VPK_PROBCHOICEITM_G;Generiek keuzeitemsjabloon logic
{4B81F14F-B2AC-41B1-BE41-06628CFAD604};VPK_PROBCHOICEITM_P;Patiënt keuzeitemsjabloon logic
{748424A3-B842-4EFC-8709-AA82A72781AA};VPK_PROBCHOICEITMREG;Probleem keuzeitem registratie logic
{5968080A-DD17-48AB-9B44-8F22E820F194};VPK_PROBQCONF;Verpleegprobleemconfiguatie logica
{E5C6D93E-CE5A-443E-8666-AA2A1CBCBD98};VPK_PROBQCONFS;Verpleegprobleem vraagconfiguratie  logica
{26CE86CC-1CB5-4087-906C-C86B6E506744};VPK_PROBREG;Probleemregistratie logica
{FE00D26C-14CA-4DAF-A0E5-EA8568785D05};VPK_PROBREGCAT;Probleemregistratie-categorie logics
{8E7701F4-2766-46A5-8EFE-4D3F11A7D5E3};VPK_PROBREGDIENST;Probleemregistratiedienst logica
{5562E49B-B87D-438C-8E84-75EF7C01B3A7};VPK_PROBSET_G;Generieke problemensetsjabloon logica
{7B1E106C-380D-406E-B2E1-B3B1C19A430C};VPK_PROBSET_I;Problemensetregistratie logica
{CFC904B7-5922-4E02-8870-AB7B67F1CEEF};VPK_PROBSET_P;Patiënt problemensetsjabloon logica
{7786A93E-DEED-4025-862C-0DD3AF480DD5};VPK_PROBSJAB;Problemenset logica
{8C1FBC4B-77AA-4A5B-9CA4-2D6AB3AA8C6A};VPK_PROBZRESKOPPEL;Zorgresultaatkoppeling logica
{859E3C99-1E0F-4230-89EF-C562C1A53704};VPK_PSETLINK;Problemensetkoppeling logica
{D5C469F2-C498-4FA6-B36A-2C7C7C8CC2AB};VPK_PSETLINK_G;Generieke problemensetkoppelingsjabloon logica
{133301E7-CFA5-4A4F-89D9-AB2FBA32B0A2};VPK_PSETLINK_I;Problemensetkoppeling registratie logica
{2FC06ADE-51D6-45A9-8967-9E27C3FE69EE};VPK_PSETLINK_P;Patiënt problemensetkoppelingsjabloon logica
{3591E034-50E5-4134-8505-42A49717215C};VPK_SACTX;VPKSubAgendaInstellingContext
{0B67DAAC-F18B-4890-AD7E-26CA895DCC4B};VPK_SAINST;VPKSubAgendaInstelling
{4A97B541-52ED-4459-B146-22D70316E6CE};VPK_SEARCHHISTORY;Omschrijving
{02863220-FF9C-4795-BE1A-6B03C0AA2F1A};VPK_SGBTRSLINK_B;Basis subdoelsjabloon resourceset koppeling logica
{1FAD2E0A-EA39-45A9-87E2-C520B42C2E99};VPK_SGBTRSLINK_G;Generiek subdoelsjabloon resourceset koppeling logica
{4A8A6803-F4A6-44BD-A588-B4C793E1A0E6};VPK_SGBTRSLINK_I;Subdoelregistratie resourceset koppeling logica
{BB3FD09D-F5A4-4E55-AE8F-D0BBF51C57B8};VPK_SGBTRSLINK_P;Patiënt subdoelsjabloon resourceset koppeling logica
{953D612C-85E2-49BC-BFF4-CA0166280107};VPK_SHIFTTYPE;Diensttype logic
{BAB8043C-F02A-4953-BB2A-94B738B766E4};VPK_SJABACTIV;VPKSjabloonActiviteit
{060A6EB7-DD6C-4326-896B-CFC9A9D3FD3D};VPK_SJABKOP;Probleemsjabloonkoppeling logica
{6AA5999C-FDB0-41F4-8A24-A858C364D0AB};VPK_SUBGOAL;Subdoel logica
{0D0E253C-6F7B-4547-A1C2-2F269CDB52A5};VPK_SUBGOAL_B;Basis subdoelsjabloon logica
{1312DB75-7417-417E-B24C-2B4ACCAAD8DA};VPK_SUBGOAL_G;Generiek subdoelsjabloon logica
{B3E27993-BAA1-4F94-AE8C-A433E27D4344};VPK_SUBGOAL_I;Subdoelregistratie logica
{AC0B1F6B-B754-46A7-834E-F46923E11BE2};VPK_SUBGOAL_P;Patiënt subdoelsjabloon logica
{E3E1CD46-9E7A-45FA-8933-51035DB0C032};VPK_TEXTMUT;TextMutatiesLogic
{89287EAE-2444-4587-B4F2-EBA8FD616796};VPK_TLCELL;Tijdlijncel logica
{3C56D126-4DB8-411E-8B25-3330262897CC};VPK_TLDAY;Logica om dagheaders te tonen in tijdlijn
{AFE4E8A3-6327-48A3-8A6D-8CF74638736B};VPK_TLREPORT;Rapportagelink logica
{24A456B0-5A9E-4AA7-8BB3-6816F24D54C2};VPK_TOEGOB;Toegewezen-object logica
{5D7FA05E-0B7E-4D4D-9357-4A9AC7EAE8CD};VPK_VIRTINST;VPKVirtInstelling
{F567AEDE-AA23-454E-A399-5167A31F4231};VPK_VIRTVIEW;Virtuele weergave logic
{D17882FA-31BF-4667-874B-5C54F3A2ED96};VPK_VPLAN;Verpleegkundige-planning logica
{42F132EC-59C6-49A1-B9B9-17BEB06B47E3};VPK_ZORGRES;Zorgresultaat logica
{B7F8424B-7B87-40FE-8354-210C1F72C7AD};VPK_ZORGRES_B;Basis zorgresultaatsjabloon logic
{CC6B03DB-9DD2-416B-89A9-9F751617A4E3};VPK_ZORGRES_G;Generiek zorgresultaatsjabloon logic
{0ABFA1AD-6632-4F66-B84E-5A678621AE15};VPK_ZORGRES_P;ZorgresultaatRegistratie logica
{F5038354-3A89-4F36-B770-2CBB2BE0F765};VPK_ZORGRESINDKOPPEL;ZorgresultaatIndicatorKoppeling logica
{BCD186F7-2CD1-47FB-AF4C-84AD60424D23};VPK_ZORGRESREG;ZorgresultaatRegistratie logica
{ECC9710C-C0DF-4BBE-902C-7DBE0B0580C5};VRLIJST_ACTIONLOG;DdrActieLogs
{5A09B2B2-7150-40E1-85DF-F7E963480818};VRLIJST_ACTIONTYPE;ActielogActietypes
{33B0DABC-0A14-4A70-A545-771C8F91A9C1};VRLIJST_ACTSCONF;Verrichtingen configuraties
{865D07B6-9893-4402-803D-A3C11392FE24};VRLIJST_ANSWCON;Beantwoordingscondities
{D011D11F-CC10-4332-9ED8-7834843F7BC8};VRLIJST_ANSWERSETOBJ;Beantwoording template object
{565BE725-FCCF-4FDE-9976-A0C42CBF7314};VRLIJST_ANSWERSETROB;Antwoord template objecten
{CAE45F01-C01E-48BC-86A6-082C70DA28EF};VRLIJST_ANTWTEMPL;Antwoordsjablonen
{9B55D6A6-E259-4DB8-B94B-BA2796E3DDC9};VRLIJST_ANTWVIEW;AntwoordView
{0C1B74D7-09B5-4EAA-945B-992375DFE336};VRLIJST_ANWSETCTXOBJ;Beantwoordingscontextobjecten
